Date,XLE,XLF,XLK,XLP,XLV,XLY
2019-09-10,22.380128860473633,24.616548538208008,37.92877197265625,50.945682525634766,80.76515197753906,57.84750747680664
2019-09-11,22.402172088623047,24.75741958618164,38.324649810791016,51.129676818847656,81.566650390625,57.955810546875
2019-09-12,22.262571334838867,24.889476776123047,38.53200912475586,51.338741302490234,81.5399398803711,58.23362350463867
2019-09-13,22.43890953063965,25.08316993713379,38.24924087524414,51.04604721069336,81.49539947509766,58.11591339111328
2019-09-16,23.1920166015625,24.995126724243164,38.15499496459961,50.55265426635742,81.31729888916016,57.37192153930664
2019-09-17,22.868732452392578,25.02153778076172,38.310516357421875,50.828617095947266,81.44197082519531,57.720375061035156
2019-09-18,22.758520126342773,25.109580993652344,38.3057975769043,50.912235260009766,81.43307495117188,57.692108154296875
2019-09-19,22.69974136352539,24.995126724243164,38.390628814697266,50.90387725830078,81.81599426269531,57.53672790527344
2019-09-20,22.718278884887695,24.84823226928711,37.94294357299805,50.74236297607422,82.27208709716797,56.877197265625
2019-09-23,22.725692749023438,24.892480850219727,38.06113052368164,50.944244384765625,81.83392333984375,57.07562255859375
2019-09-24,22.366086959838867,24.653562545776367,37.69237518310547,51.1545524597168,81.08270263671875,56.4661750793457
2019-09-25,22.40315818786621,24.857086181640625,38.1414909362793,51.188209533691406,80.6892318725586,56.98113250732422
2019-09-26,22.110280990600586,24.74204444885254,38.18403244018555,51.47422409057617,80.24212646484375,56.735469818115234
2019-09-27,22.10657501220703,24.839384078979492,37.673465728759766,51.415348052978516,79.8843994140625,56.53703689575195
2019-09-30,21.947162628173828,24.777441024780273,38.070587158203125,51.66769790649414,80.59980773925781,57.02365493774414
2019-10-01,21.439266204833984,24.25534439086914,37.71602249145508,51.533111572265625,79.8128662109375,56.54648971557617
2019-10-02,20.912824630737305,23.759798049926758,37.00688552856445,50.49840545654297,78.65030670166016,55.530738830566406
2019-10-03,21.138973236083984,23.857139587402344,37.46073532104492,50.85172653198242,79.35677337646484,55.800025939941406
2019-10-04,21.272436141967773,24.299589157104492,38.08002471923828,51.65088653564453,80.59980773925781,56.324440002441406
2019-10-07,21.083362579345703,24.175708770751953,37.9193000793457,51.230262756347656,80.33155822753906,56.078773498535156
2019-10-08,20.723756790161133,23.697856903076172,37.22433853149414,50.74236297607422,78.80233764648438,55.488224029541016
2019-10-09,20.912824630737305,23.91908836364746,37.77748107910156,51.12933349609375,79.37467956542969,55.960662841796875
2019-10-10,21.176044464111328,24.166852951049805,38.03748321533203,51.230262756347656,79.76815795898438,56.333885192871094
2019-10-11,21.461505889892578,24.46772575378418,38.56224822998047,51.17980194091797,80.4299087524414,56.9716796875
2019-10-14,21.45038604736328,24.50312042236328,38.538597106933594,50.927433013916016,80.39414978027344,56.94333267211914
